ID,tweet,Tag,newlabel
1432922183337066498,vaers ypfizer covidvaccine suicide attempt pediatrics mentalhealth said felt like switch turned head gone er twice trying attempt suicide mother said since got shot httpstcotcjlzo,side-effect,['side-effect']
1321873350352904192,blackenterprise need vaccine mask distancing quarantine works,unnecessary,['unnecessary']
1346764103201787904,cnapan mrjamesob using people human guinea pigs tested people falsely beleve protected end virus faith vaccine plummet pfizer told us theyre experts listen,rushed,['rushed']
1329227447372537856,usfda please dont grant pfizer emergency authorisation warp speed mrna vaccine cannot trust data remember lied zoflot many died grant ea non hcid brilliant therapeutics,pharma,['pharma']
1402875608397275142,latest mention vaccine killed much larger proportion hong kongs population june hkt sinovac carrielam fail,side-effect,['side-effect']
1312025993675247616,trump survives covid never taking vaccine,none,['none']
1337198423972450304,drug makers covid vaccine liable drug maker cant get behind vaccine hell would anyone take,pharma,['pharma']
1375233760979873799,corypinkney golabolts fake doctor radiologists arent doctors cave trools sitting dark room never touching patient brags rewarded vaccinated health worker like ever risk attending infected patients total clown brings shame boltfam,mandatory,['mandatory']
1406767122135535616,vaccine work vaccinated place earth guess israelis get angry brought indian takeway cheap labour bad vaccines pfizervaccine much use chocolate teapot,ineffective,['ineffective']
1376889439088222219,laurenskahn justinamash adamshermanesq vaccinated others need vaccinated around logic incredible,ineffective,['ineffective']
1374388497922990084,simondolan go infect unvaccinated even though vaccine doesnt stop getting mmmmm sounds bit nazi,ineffective,['ineffective']
1404823865520500740,exclusive dad says life yearold student developed myocarditis second moderna shot yearold new jersey student suffered severe heart inflammation receiving second dose modernas covid vaccine justin ha httpstcotzjjohh,side-effect,['side-effect']
1367815582515662849,brexrb covid vaccine deaths higher flu vaccine deaths reported covid vaccine deaths compares reported deaths associated influenza vaccine current season approximately times rate httpstcokrrrnifkcv,side-effect,['side-effect']
1350500521711382535,death also questions uk government hasnt ordered better vaccines seems like perhaps hardsold oxford vaccine early spent months telling populace would solve everything became convinced,political,['political']
1248679429292916738,still dont vaccine aids nearly years lets watch bill gates conjure vaccine covid overnight,rushed,['rushed']
1373995149919977472,states high vaccination rates may indicate vaccination spawning viral mutations turn vaccinated individuals superspreaders vaccine suppresses symptoms fails halt transmission,ineffective,['ineffective']
1305516138172788736,shanibenezra pfizer margbrennan even show face voice first get vax open mouth dominion young people natural law nobody law creator,religious,['religious']
1263748058145316868,please read short article keep scrolling past adsthis concerningfaucimodernas cv vacc junkgatesfauci vaccine announcement hides facts percent human subjects severely injured conservative daily post httpstcocjxrqucs,ineffective,['ineffective']
1364706816886771713,hardistymark lukejohnsonrcp well youve serious problems evidence shows clearly getting first vaccine jab sends ab levels streets ahead someone whos never youre likely get short term reaction existing antibs go work,side-effect,['side-effect']
1256320269221720064,thirdrowtesla elonmusk didnt read hear somewhere like chance working someone seems like approve trial anything trump doesnt mention interested oxford vaccine,rushed,['rushed']
1334709768343093248,indian covid vaccine questions volunteers doctor blames vaccine neuro disorder covid coronavirus oxfordvaccine seruminstitute vaccinesafety vaccine india coronavirusvaccine httpstcojmujwies,side-effect,['side-effect']
1412903139016073223,isaac cary received johnson johnson covid vaccine march began exhibiting coronavirus symptoms june ventilator tx httpstcotfdsabvy,"ineffective,side-effect","['ineffective', 'side-effect']"
1354806635856715778,excellent says pfizer vaccine claimed lives virus covid actually norway,side-effect,['side-effect']
1336553949730664454,moderna start testing mrna covid vaccine children parents really letting kids serve guinea pigs httpstcojelmobu via dreddymd,rushed,['rushed']
1300220418196815872,become evident prime minister scott morrison aligning international vaccine companies astrazeneca morally bankrupt history severely fined false claims kickbacks bribery unapproved promotion,"pharma,political","['pharma', 'political']"
1332709616254382080,grandkidblessed realdonaldtrump overcome covid restrictions truth clearly simply explained biochemist etc restrictions masks lockdowns vaccines harmful ineffective unnecessary youtube triggernometry told truth covid,"ineffective,side-effect,unnecessary","['ineffective', 'side-effect', 'unnecessary']"
1339028086680137730,arloclarke dockaurg vaccine smoothie hell az russias sputnik twofer httpstcoldiyrqvs,ineffective,['ineffective']
1370043777658859530,norway announced suspended rollout astrazenecas covid vaccine concerns jabs adverse effects meanwhile italy also confirmed banned one batch astrazenecas vaccine issue httpstcowhvzqxdl,side-effect,['side-effect']
1400628010043195397,vaccine wasnt created covid covid created vaccine,conspiracy,['conspiracy']
1287800319406112768,realdonaldtrump potus yankees million doses oxfords vaccine sounds selfish,pharma,['pharma']
1341522367349059584,aoc need get vaccinated ahead grandparents aoc idiot,none,['none']
1247510444312494080,fortyfive joycemcmaga jordylancaster allowed monopolize covid vaccine landscape cant tell one interested freaking interested,pharma,['pharma']
1375015697437356032,helenhims arthurleeking kirstiemallsopp impression vaccines mean wont catch covid proven people catch example also immunity isnt assured ever vaccine one clear long last,ineffective,['ineffective']
1378006949401305089,borisjohnson nlood clots vaccination due covid discovered patient vaccinated vaccine clot buster,side-effect,['side-effect']
1261203826276777984,delmoi elonmusk stoolpresidente wait vaccine flu vaccine even effective mutated strains overweight people die annually heart disease corona ever come close must one lazy piece trash say truthfully,ineffective,['ineffective']
1365490787585253388,vaccines covid one maker says youll need shots one maker says youll need shots vaccine shit joke private companies making covid vaccines jab,pharma,['pharma']
1385209370468835331,pfizer touted effectiveness studies covid israel dealing w wild strain bi found using pfizer vaccine pfizer real world variants nowhere near effective httpstcoynliylrmar,ineffective,['ineffective']
1370482536984543234,mother health issues dies days second moderna covid vaccine httpstcofxsgwad httpstcoiknsbpzo,side-effect,['side-effect']
1372867625701666816,anthony journosophie yes im surprised many people including journalists dont realise vaccines proven prevent people getting covid stop spreading sarscov yes astrazenecaoxford vaccine doesnt perform well variants,ineffective,['ineffective']
1360339472299171842,ctvnews whats current dead vaccine count remember count way covid deaths counted,side-effect,['side-effect']
1305189506593755136,antonioguterres read many times side effects considered mild p reported percentage side effects moderna high dose arm anyone care numbers httpstcooespbcfy,side-effect,['side-effect']
